;Preprocessor;Feature Reduction;Algorithm (Library);Components;Mean cv;Stdev.;Test data;Elapsed Time;Exception
404;BIN;PCA;NCT - Nearest Centroid (Scikit Learn);4;N/A;N/A;N/A;6,05539083480835;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by NearestCentroid.
405;BIN;PCA;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;6,231541156768799;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by PassiveAggressiveClassifier.
406;BIN;PCA;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,149202823638916;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by Perceptron.
407;BIN;PCA;QDA - Quadratic Discriminant Analysis (Scikit Learn);4;N/A;N/A;N/A;5,957200765609741;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by QuadraticDiscriminantAnalysis.
408;BIN;PCA;RADN - Radius Neighbors Classifier (Scikit Learn);4;N/A;N/A;N/A;6,232256174087524;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by RadiusNeighborsClassifier.
409;BIN;PCA;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;6,206027984619141;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by RidgeClassifier.
410;BIN;PCA;RFCL - Random Forest Classifier (Scikit Learn);4;N/A;N/A;N/A;6,018026828765869;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by RandomForestClassifier.
411;BIN;PCA;RUBC - RUS Boost Classifier (Imbalanced Learn);4;N/A;N/A;N/A;6,205604314804077;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by RUSBoostClassifier.
412;BIN;PCA;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;6,119588851928711;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by SGDClassifier.
413;BIN;PCA;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,085137128829956;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by LinearSVC.
414;BIN;PCA;SRF1 - Stacked Random Forests 1 (Scikit Learn);4;N/A;N/A;N/A;6,239412307739258;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by RandomForestClassifier.
415;BIN;PCA;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;6,156574249267578;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by SelfTrainingClassifier.
416;BIN;PCA;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,166001796722412;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by SVC.
417;BIN;PCA;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,1344075202941895;ValueError: Found array with 0 feature(s) (shape=(108, 0)) while a minimum of 1 is required by LinearSVC.
418;MAX;NOR;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;21,39223837852478;ValueError: Cannot convert '4' to a shape.
419;MAX;NOR;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,203052520751953;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
420;MAX;NOR;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;4,30263090133667;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
421;MAX;NOR;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,277198314666748;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
422;MAX;NOR;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;4,0646891593933105;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
423;MAX;NOR;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;4,136952877044678;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
424;MAX;NOR;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,267105579376221;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
425;MAX;NOR;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;6,002371549606323;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
426;MAX;NOR;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,103644609451294;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
427;MAX;NOR;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,713901519775391;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
428;MAX;PCA;CNB - Complement Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;4,395944118499756;ValueError: Negative values in data passed to ComplementNB (input X).
429;MAX;PCA;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;21,085484743118286;ValueError: Cannot convert '3' to a shape.
430;MAX;PCA;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,093029737472534;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
431;MAX;PCA;MNB - Multinomial Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;5,848138809204102;ValueError: Negative values in data passed to MultinomialNB (input X).
432;MAX;PCA;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;5,948031187057495;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
433;MAX;PCA;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,189752817153931;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
434;MAX;PCA;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;4,095629930496216;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
435;MAX;PCA;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;4,130279064178467;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
436;MAX;PCA;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,071972370147705;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
437;MAX;PCA;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,982637882232666;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
438;MAX;PCA;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,176753759384155;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
439;MAX;PCA;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,757784605026245;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
440;MIX;NOR;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;20,853775024414062;ValueError: Cannot convert '4' to a shape.
441;MIX;NOR;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,145374059677124;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
442;MIX;NOR;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;4,292476654052734;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
443;MIX;NOR;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,108224153518677;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
444;MIX;NOR;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;3,908036470413208;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
445;MIX;NOR;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;4,020135164260864;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
446;MIX;NOR;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,0904011726379395;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
447;MIX;NOR;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,964306831359863;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
448;MIX;NOR;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,202710866928101;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
449;MIX;NOR;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,60795783996582;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
450;MIX;PCA;CNB - Complement Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;4,209468603134155;ValueError: Negative values in data passed to ComplementNB (input X).
451;MIX;PCA;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;21,266287565231323;ValueError: Cannot convert '3' to a shape.
452;MIX;PCA;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,113757610321045;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
453;MIX;PCA;MNB - Multinomial Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;5,927958965301514;ValueError: Negative values in data passed to MultinomialNB (input X).
454;MIX;PCA;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;5,722309827804565;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
455;MIX;PCA;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,075617074966431;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
456;MIX;PCA;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;4,031917095184326;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
457;MIX;PCA;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;3,956913948059082;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
458;MIX;PCA;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,154016494750977;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
459;MIX;PCA;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,902525424957275;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
460;MIX;PCA;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,019375801086426;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
461;MIX;PCA;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,589559316635132;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
462;NOS;NOR;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;20,023545742034912;ValueError: Cannot convert '4' to a shape.
463;NOS;NOR;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,175736427307129;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
464;NOS;NOR;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;4,28358793258667;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
465;NOS;NOR;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,223384857177734;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
466;NOS;NOR;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;3,971273899078369;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
467;NOS;NOR;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;4,133699178695679;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
468;NOS;NOR;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,233758449554443;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
469;NOS;NOR;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,915217161178589;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
470;NOS;NOR;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;5,959305286407471;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
471;NOS;NOR;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,797725677490234;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
472;NOS;PCA;CNB - Complement Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;4,307600736618042;ValueError: Negative values in data passed to ComplementNB (input X).
473;NOS;PCA;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;21,559780836105347;ValueError: Cannot convert '3' to a shape.
474;NOS;PCA;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,191334247589111;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
475;NOS;PCA;MNB - Multinomial Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;5,79664945602417;ValueError: Negative values in data passed to MultinomialNB (input X).
476;NOS;PCA;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;5,9236979484558105;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
477;NOS;PCA;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,189096212387085;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
478;NOS;PCA;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;3,954667329788208;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
479;NOS;PCA;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;3,9671807289123535;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
480;NOS;PCA;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,2099878787994385;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
481;NOS;PCA;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,892147541046143;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
482;NOS;PCA;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,0761024951934814;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
483;NOS;PCA;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,7700159549713135;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
484;NRM;NOR;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;20,84175419807434;ValueError: Cannot convert '4' to a shape.
485;NRM;NOR;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,124353408813477;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
486;NRM;NOR;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;4,149429559707642;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
487;NRM;NOR;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,2330482006073;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
488;NRM;NOR;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;3,7530651092529297;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
489;NRM;NOR;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;3,997262954711914;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
490;NRM;NOR;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,1387364864349365;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
491;NRM;NOR;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,841361999511719;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
492;NRM;NOR;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,193509817123413;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
493;NRM;NOR;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,653509855270386;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
494;NRM;PCA;CNB - Complement Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;4,118837833404541;ValueError: Negative values in data passed to ComplementNB (input X).
495;NRM;PCA;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;21,310325860977173;ValueError: Cannot convert '3' to a shape.
496;NRM;PCA;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,096354007720947;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
497;NRM;PCA;MNB - Multinomial Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;5,879280090332031;ValueError: Negative values in data passed to MultinomialNB (input X).
498;NRM;PCA;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;5,873788595199585;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
499;NRM;PCA;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,024171352386475;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
500;NRM;PCA;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;4,010199546813965;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
501;NRM;PCA;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;4,170764923095703;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
502;NRM;PCA;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,08143162727356;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
503;NRM;PCA;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,93757963180542;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
504;NRM;PCA;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,068650722503662;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
505;NRM;PCA;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,709504127502441;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
506;STA;NOR;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;20,88985013961792;ValueError: Cannot convert '4' to a shape.
507;STA;NOR;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,226339340209961;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
508;STA;NOR;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;4,367887258529663;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
509;STA;NOR;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,193017959594727;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
510;STA;NOR;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;4,062516927719116;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
511;STA;NOR;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;4,208224534988403;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
512;STA;NOR;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,411208152770996;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
513;STA;NOR;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,7772417068481445;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
514;STA;NOR;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,19277286529541;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
515;STA;NOR;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,649356126785278;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
516;STA;PCA;CNB - Complement Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;4,181500434875488;ValueError: Negative values in data passed to ComplementNB (input X).
517;STA;PCA;KERA - Keras MLP Classifier (Keras/Tensorflow);4;N/A;N/A;N/A;21,47880220413208;ValueError: Cannot convert '3' to a shape.
518;STA;PCA;LSVC - Linear Support Vector (Scikit Learn);4;N/A;N/A;N/A;4,306700944900513;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
519;STA;PCA;MNB - Multinomial Naive Bayes (Scikit Learn);4;N/A;N/A;N/A;5,891297101974487;ValueError: Negative values in data passed to MultinomialNB (input X).
520;STA;PCA;PAC - Passive Aggressive Classifier (Scikit Learn);4;N/A;N/A;N/A;5,75811243057251;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
521;STA;PCA;PCN - Perceptron (Scikit Learn);4;N/A;N/A;N/A;6,180707216262817;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
522;STA;PCA;REC - Ridge Classifier (Scikit Learn);4;N/A;N/A;N/A;4,081058025360107;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
523;STA;PCA;SGDE - Stochastic Gradient Descent (Scikit Learn);4;N/A;N/A;N/A;3,9276998043060303;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
524;STA;PCA;SLSV - Stacked Linear SVC (Scikit Learn);4;N/A;N/A;N/A;6,234502792358398;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
525;STA;PCA;STCL - Self Training Classifier (Scikit Learn);4;N/A;N/A;N/A;5,971260070800781;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
526;STA;PCA;SVC - Support Vector Classification (Scikit Learn);4;N/A;N/A;N/A;6,138906002044678;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
527;STA;PCA;VOTG - Voting Classifier (Scikit Learn);4;N/A;N/A;N/A;6,677248477935791;AttributeError: This 'Pipeline' has no attribute 'predict_proba'
